lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.95738,40.61069,6.056875E-01,3.527337E-01,1.681162E-01
22.95740,40.61041,6.052003E-01,3.527590E-01,1.680734E-01
22.95742,40.61012,6.046890E-01,3.527857E-01,1.680280E-01
22.95745,40.60984,6.042051E-01,3.528141E-01,1.679844E-01
22.95747,40.60955,6.036838E-01,3.528418E-01,1.679372E-01
22.95749,40.60927,6.031769E-01,3.528692E-01,1.678914E-01
22.95751,40.60898,6.026474E-01,3.528980E-01,1.678422E-01
22.95753,40.60870,6.021338E-01,3.529266E-01,1.677940E-01
22.95756,40.60841,6.016104E-01,3.529591E-01,1.677442E-01
22.95758,40.60813,6.024809E-01,3.538598E-01,1.680889E-01
22.95760,40.60784,6.019320E-01,3.538912E-01,1.680364E-01
22.95762,40.60756,6.013595E-01,3.539222E-01,1.679848E-01
22.95764,40.60727,6.005350E-01,3.539546E-01,1.679305E-01
22.95767,40.60699,5.997472E-01,3.539886E-01,1.678783E-01
22.95770,40.60671,5.989524E-01,3.540230E-01,1.678255E-01
22.95775,40.60643,5.981801E-01,3.540623E-01,1.677740E-01
22.95781,40.60616,5.974457E-01,3.541031E-01,1.677246E-01
22.95789,40.60589,5.967330E-01,3.541486E-01,1.676768E-01
22.95796,40.60562,5.959979E-01,3.541923E-01,1.676273E-01
22.95804,40.60535,5.952704E-01,3.542387E-01,1.675781E-01
22.95811,40.60508,5.946279E-01,3.542832E-01,1.675272E-01
22.95819,40.60481,5.941739E-01,3.543302E-01,1.674767E-01
22.95827,40.60455,5.937389E-01,3.543766E-01,1.674279E-01
22.95834,40.60428,6.779215E-01,4.015154E-01,1.900244E-01
22.95842,40.60401,6.780067E-01,4.015674E-01,1.899637E-01
22.95849,40.60374,6.780856E-01,4.016176E-01,1.899016E-01
22.95857,40.60347,6.781700E-01,4.016707E-01,1.898399E-01
22.95865,40.60320,6.773520E-01,4.017241E-01,1.897776E-01
22.95872,40.60294,6.764644E-01,4.017746E-01,1.897163E-01
22.95878,40.60266,6.754818E-01,4.018258E-01,1.896482E-01
22.95879,40.60238,6.744251E-01,4.018661E-01,1.895741E-01
22.95873,40.60210,6.735346E-01,4.018910E-01,1.894923E-01
22.95866,40.60183,6.735680E-01,4.019125E-01,1.894140E-01
22.95859,40.60156,6.736014E-01,4.019347E-01,1.893361E-01
22.95852,40.60129,6.736349E-01,4.019574E-01,1.892580E-01
22.95846,40.60101,6.736766E-01,4.019842E-01,1.891776E-01
22.95839,40.60074,6.737100E-01,4.020076E-01,1.890991E-01
22.95831,40.60047,5.918193E-01,3.548979E-01,1.664950E-01
22.95820,40.60023,5.909321E-01,3.549075E-01,1.664280E-01
22.95804,40.60004,5.901480E-01,3.548996E-01,1.663685E-01
22.95787,40.59986,6.613147E-01,3.954451E-01,1.856305E-01
22.95768,40.59973,6.612639E-01,3.954215E-01,1.855775E-01
22.95749,40.59960,6.612129E-01,3.953978E-01,1.855243E-01
22.95732,40.59941,6.611994E-01,3.953877E-01,1.854569E-01
22.95720,40.59919,6.612269E-01,3.953935E-01,1.853864E-01
22.95716,40.59891,6.613257E-01,3.954266E-01,1.853078E-01
22.95726,40.59866,6.610772E-01,3.954870E-01,1.852504E-01
22.95741,40.59846,6.605586E-01,3.955511E-01,1.852112E-01
22.95760,40.59831,6.602656E-01,3.956169E-01,1.851891E-01
22.95780,40.59822,6.601939E-01,3.956757E-01,1.851839E-01
22.95801,40.59815,6.602017E-01,3.957338E-01,1.851850E-01
22.95821,40.59806,6.601225E-01,3.957929E-01,1.851796E-01
22.95841,40.59795,6.585087E-01,3.948937E-01,1.847036E-01
22.95861,40.59783,6.583168E-01,3.949572E-01,1.846898E-01
22.95880,40.59769,6.580382E-01,3.950217E-01,1.846695E-01
22.95898,40.59754,6.577089E-01,3.950856E-01,1.846454E-01
22.95917,40.59738,6.573517E-01,3.951535E-01,1.846191E-01
22.95935,40.59723,6.570154E-01,3.952177E-01,1.845945E-01
22.95953,40.59707,6.566406E-01,3.952835E-01,1.845671E-01
22.95970,40.59689,6.561818E-01,3.953503E-01,1.845331E-01
22.95986,40.59670,6.556752E-01,3.954166E-01,1.844955E-01
22.95999,40.59647,6.557808E-01,3.954826E-01,1.844440E-01
22.96011,40.59624,6.559525E-01,3.955466E-01,1.843916E-01
22.96024,40.59600,6.561349E-01,3.956146E-01,1.843371E-01
22.96035,40.59576,6.563067E-01,3.956784E-01,1.842808E-01
22.96045,40.59550,6.564825E-01,3.957432E-01,1.842183E-01
22.96054,40.59524,6.566533E-01,3.958063E-01,1.841546E-01
22.96063,40.59498,6.568242E-01,3.958695E-01,1.840911E-01
22.96072,40.59472,6.569957E-01,3.959331E-01,1.840276E-01
22.96081,40.59446,6.571676E-01,3.959972E-01,1.839642E-01
22.96091,40.59421,6.573410E-01,3.960620E-01,1.839041E-01
22.96101,40.59396,6.575157E-01,3.961271E-01,1.838444E-01
22.96116,40.59375,6.577002E-01,3.961970E-01,1.837995E-01
22.96133,40.59357,6.578824E-01,3.962666E-01,1.837644E-01
22.96152,40.59345,6.580479E-01,3.963308E-01,1.837471E-01
22.96172,40.59332,6.582238E-01,3.963990E-01,1.837278E-01
22.96191,40.59320,6.583892E-01,3.964631E-01,1.837105E-01
22.96211,40.59308,6.585602E-01,3.965296E-01,1.836935E-01
22.96231,40.59298,6.587220E-01,3.965927E-01,1.836822E-01
22.96252,40.59289,6.588846E-01,3.966563E-01,1.836742E-01
22.96273,40.59281,6.590422E-01,3.967184E-01,1.836688E-01
22.96293,40.59273,6.591940E-01,3.967779E-01,1.836623E-01
22.96315,40.59269,6.593381E-01,3.968354E-01,1.836684E-01
22.96336,40.59267,6.594666E-01,3.968871E-01,1.836789E-01
22.96358,40.59266,6.595954E-01,3.969395E-01,1.836927E-01
22.96380,40.59268,6.597102E-01,3.969864E-01,1.837147E-01
22.96401,40.59271,6.598140E-01,3.970292E-01,1.837384E-01
22.96423,40.59273,6.599282E-01,3.970760E-01,1.837599E-01
22.96444,40.59275,6.600375E-01,3.971204E-01,1.837808E-01
22.96466,40.59278,6.601476E-01,3.971654E-01,1.838048E-01
22.96487,40.59280,6.602564E-01,3.972098E-01,1.838256E-01
