lon,lat,vs30,xvf
22.9580184648854,40.6141647633129,328.742886423805,-150
22.9578280576687,40.6140282694309,332.231423076273,-150
22.9576405171878,40.613885127001,335.770478676204,-150
22.9574548978697,40.613737560915,339.247129186714,-150
22.9573266449966,40.6135149726227,345.494953580227,-150
22.9572416163061,40.6132556243321,352.949092437723,-150
22.9572126873129,40.6129719590502,360.708826621037,-150
22.9572295367517,40.6126868326136,367.328187368334,-150
22.9572499721704,40.6124018124236,371.980474714521,-150
22.9572705973538,40.6121168175523,374.424579488049,-150
22.9572917177992,40.6118318870485,374.665572394413,-150
22.9573136381767,40.6115470634536,372.940619329301,-150
22.9573356151379,40.61126224856,369.676613435951,-150
22.957357591852,40.6109774348471,365.423822538686,-150
22.957379568293,40.6106926223113,360.750184861102,-150
22.9574015443873,40.6104078109428,356.147546938741,-150
22.9574235202345,40.6101230007548,351.971695496698,-150
22.9574454958348,40.6098381917474,348.423691512986,-150
22.9574674711545,40.6095533839161,345.562739746265,-150
22.9574894461374,40.6092685772532,343.331512360088,-150
22.9575114208709,40.6089837717705,341.577330623747,-150
22.9575333953573,40.6086989674683,340.063861732841,-150
22.9575553695579,40.6084141643413,338.48104978192,-150
22.9575773434277,40.6081293623835,336.468816719068,-150
22.9575993170474,40.6078445616057,333.668392685109,-150
22.9576212904203,40.6075597620084,329.803796386504,-150
22.9576432635053,40.6072749635859,324.778700679576,-150
22.9576652362584,40.6069901663324,318.757442501876,-150
22.9577010275735,40.6067082346499,311.928336620517,-150
22.957751248385,40.6064298872048,304.801364768983,-150
22.9578144978144,40.6061560929734,298.030107840908,-150
22.9578879750001,40.6058868583914,292.247664701603,-150
22.957963583,40.6056185959557,288.033178486631,-150
22.9580391933797,40.6053503357685,285.473812730036,-150
22.9581148383699,40.6050820937004,284.097103093899,-150
22.9581905508533,40.6048138859774,282.976970215038,-150
22.9582662982603,40.6045456965455,280.947581976942,-150
22.9583420448332,40.6042775077781,276.924452930163,-150
22.958417790419,40.6040093196,270.253678595874,-150
22.9584935353158,40.6037411321581,260.98399539273,-150
22.9585692795235,40.6034729454524,249.963334749325,-150
22.9586450227006,40.6032047593143,238.709091070749,-150
22.9587207650874,40.6029365738625,229.066086213377,-150
22.9587765268503,40.6026623726677,223.126857904493,-150
22.958785246462,40.6023764311001,222.775105449907,-150
22.9587279198534,40.602100945112,228.386615233442,-150
22.9586622143431,40.6018282274134,237.324633030351,-150
22.9585933097322,40.6015568461735,247.584471693764,-150
22.9585244059324,40.6012854656757,257.140727692371,-150
22.9584554845154,40.6010140940926,264.403426054505,-150
22.958386596447,40.6007427088282,268.542526852768,-150
22.9583129946374,40.6004742539468,269.742645797966,-150
22.9581952938373,40.600233961342,269.982054211669,-150
22.9580427937769,40.6000355263435,270.621152206433,-150
