KP,Surface
2339.643125792644,18.804891898425264
2343.235589796826,18.79983233340069
2346.8287122309875,18.79455860576217
2350.4218346651496,18.789284878123652
2354.0158543675802,18.78397243491901
2357.612465002968,18.778548197461006
2361.209075638355,18.773123960002998
2364.805686273742,18.76769972254499
2368.402296909129,18.762275485086978
2372.0020266426945,18.75682222483556
2375.60193994148,18.751367256534206
2379.2018532402653,18.74591228823285
2382.8017665390507,18.740457319931494
2386.4016798378366,18.73500235163014
2390.0037318317136,18.729524388175538
2393.6059205568263,18.724044954592856
2397.20810928194,18.71856552101017
2400.810298007053,18.71308608742749
2404.4124867321657,18.707606653844806
2408.0150986304243,18.702123914377474
2411.6181780195116,18.69663752280987
2415.221257408599,18.691151131242272
2418.8243367976856,18.685664739674667
2422.4274161867734,18.680178348107066
2426.030495575861,18.674691956539462
2429.633060026834,18.669206328215694
2433.2354792090264,18.663720915210035
2436.8378983912194,18.658235502204377
2440.440317573412,18.65275008919872
2444.042736755605,18.64726467619306
2447.6449730873132,18.64178001298567
2451.245210089165,18.636303548247433
2454.845447091017,18.630827083509192
2458.4456840928683,18.625350618770952
2462.04592109472,18.619874154032715
2465.646158096571,18.614397689294478
2469.2442501770056,18.608934913397444
2472.84100539766,18.603480669310066
2476.4377606183143,18.598026425222685
2480.0345158389678,18.592572181135303
2483.631271059622,18.587117937047925
2487.22537451763,18.58168863833532
2490.8177620932975,18.57627548108549
2494.410149668965,18.570862323835662
2498.002537244632,18.565449166585836
2501.5936553946153,18.560078775779775
2505.1816544031253,18.55481346760279
2508.769653411635,18.54954815942581
2512.3576524201444,18.544282851248827
2515.9430784052374,18.539671003551334
2519.527982801816,18.535191621605705
2523.1126178571267,18.53100951117391
2526.6956385494323,18.528609170531418
2530.2785924981627,18.52649339201777
2533.8606119999176,18.528361640643446
2537.4424695942494,18.53338348049237
2541.024137765331,18.54343566392694
2544.60590467815,18.561676249141435
2548.1881710220155,18.587790617017507
2551.771214316685,18.617976954390812
2555.355054702949,18.65000870765922
2558.939974735933,18.683020447135466
2562.526022918476,18.716344137685585
2566.1127617747507,18.74985881037146
2569.7007410805104,18.783565060829613
2573.2893328300042,18.81736589845769
2576.878897023069,18.851243849650665
2580.4692593644013,18.885185093007927
2584.0601722222955,18.919128209010502
2587.65213097691,18.953074882750926
2591.2442812747972,18.987007220968746
2594.837594418077,19.020852529262733
2598.4309332136277,19.054691876630294
2602.0253168394274,19.088288432376096
2605.6197599302905,19.12184612810931
2609.2149126812787,19.15494006579418
2612.8102696418637,19.187829879857187
2616.4059559227526,19.220408779498175
2620.0021201974546,19.254283743799814
2623.5987331495144,19.29289803368349
2627.196049571196,19.346490328778884
2630.7941979366087,19.42247093800179
2634.3937233536994,19.52105590891527
2637.995491189402,19.63295788310695
2641.5996232792563,19.749536364968932
2645.2068511171187,19.86880721639067
2648.8169658092856,19.989323827623537
2652.4295302815945,20.110507176984985
2656.0443991383113,20.232134267746353
2659.663145566672,20.353891824584593
2663.2842528985384,20.47533419927968
2666.90778011484,20.596229695274523
2670.5339982702694,20.716104236816783
2674.1633724646204,20.83337801215393
2677.7952431812646,20.946100726586717
2681.4300901493916,21.04691908916803
2685.067498281972,21.124501957964945
2688.7070409290523,21.16513735683363
2692.347563172241,21.18728779308412
2695.9887390298863,21.20889571088365
2699.6304926302446,21.231264483588724
2703.2728587510437,21.253947410861603
2706.9157980340874,21.27660050980665
2710.559227474541,21.298913812946147
2714.2030881291357,21.320374970967663
2717.847393496998,21.336978271515246
2721.4919929719554,21.338862149326616
2725.136635717085,21.32959405601016
2728.7812229781985,21.314802823652514
2732.4257620189614,21.297689180827938
2736.0702994277613,21.279673589368016
2739.7148462848104,21.261057462844892
2743.3594553852026,21.242127604532
2747.004090294647,21.22306765809189
2750.6486475304114,21.203882120370086
2754.2931411921536,21.184593789231172
2757.9376041887135,21.1652986207504
2761.581576670894,21.145894083460327
2765.2255491530746,21.126489546170255
2768.8691993528473,21.107069922731625
2772.5122369030987,21.08762162096153
2776.15527445335,21.068173319191438
2779.7976186510027,21.048732449527904
2783.4393189713865,21.029298481640595
2787.08101929177,21.009864513753286
2790.7215558494495,20.9904654506399
2794.361572603316,20.97108197801976
2798.0015893571817,20.951698505399627
2801.6397277647748,20.93244074002121
2805.2778163742178,20.91318630735521
2808.9149352882723,20.89404632186782
2812.5509982732015,20.875030961196188
2816.1864746720285,20.856290727688126
2819.8206853462516,20.838144158466108
2823.4541857809145,20.822411134820094
2827.087038512078,20.810144400111135
2830.7193537809153,20.80651241977164
2834.35157248062,20.820117444824504
2837.9841517051595,20.855376707241604
2841.6176423193156,20.9121551607939
2845.252739310997,20.983237654794817
2848.8899311668897,21.060841662733523
2852.5288391225035,21.141241240395264
2856.170643987319,21.22370796302857
2859.814480067605,21.306728796408937
2863.460895131959,21.39045317050707
2867.1091083712136,21.474431484741586
2870.760541298033,21.558864486614592
2874.412468678304,21.643335352348977
2878.0690634023226,21.72816363020388
2881.7256581263428,21.812991908058816
2885.386030023782,21.897907075289076
2889.0476949843787,21.98285198789704
2892.7112533083136,22.067734865765424
2896.377682926348,22.152523667669463
2900.0447276658824,22.237238193024073
2903.715426966094,22.321511426443998
2907.3863993953064,22.40570446182098
2911.0607099331864,22.48891733843815
2914.735839512012,22.571515023087024
2918.4130517482577,22.65254839752009
2922.092235024429,22.72999918635865
2925.7731242764703,22.801673771519646
2929.455791083873,22.862567853461464
2933.1401803626786,22.904166578727317
2936.82565285925,22.929397353270176
2940.511877742423,22.94737878370622
2944.198840117355,22.96439983329509
2947.8864927365285,22.9816993942039
2951.5747322480693,22.999206711006725
2955.2634756411926,23.01684207798195
2958.952923279627,23.03456752179422
2962.6428209424475,23.052295350349354
