KP,Er
8911.707,37.8433845989423
8913.207,37.864489592347
8914.707,37.8855945857517
8916.207,37.9066995791564
8917.707,37.9278045725611
8919.207,37.9489095659658
8920.707,37.9700145593704
8922.207,37.9911195527751
8923.707,38.0122245461798
8925.207,38.0333295395845
8926.707,38.0544345329892
8928.207,38.0755395263939
8929.707,38.0966445197986
8931.207,38.1177495132033
8932.707,38.138854506608
8934.207,38.1599595000127
8935.707,38.1810644934173
8937.207,38.202169486822
8938.707,38.2232744802267
8940.207,38.2443794736314
8941.707,38.2654844670361
8943.207,38.2865894604408
8944.707,38.3086793535377
8946.207,38.3326787460379
8947.707,38.3585675379476
8949.207,38.3863256292732
8950.707,38.4159731200084
8952.207,38.4474899101594
8953.707,38.4809161997137
8955.207,38.5162117886838
8956.707,38.5533967770635
8958.207,38.592451064859
8959.707,38.6334148520579
8961.207,38.6762479386725
8962.707,38.7209704246967
8964.207,38.7675823101305
8965.707,38.8160634949802
8967.207,38.8664340792393
8968.707,38.9186940629081
8970.207,38.9728434459864
8971.707,39.0288621284806
8973.207,39.0867702103843
8974.707,39.1465676916976
8976.207,39.2082545724204
8977.707,39.2718107525591
8979.207,39.3366131323084
8980.707,39.4014356120514
8982.207,39.4662580917943
8983.707,39.5310805715373
8985.207,39.5959030512803
8986.707,39.6607255310233
8988.207,39.7255480107662
8989.707,39.7903704905092
8991.207,39.8551929702522
8992.707,39.9200355499889
8994.207,39.9848580297319
8995.707,40.0496805094748
8997.207,40.1145029892178
8998.707,40.1793254689608
9000.207,40.2441479487038
9001.707,40.3089704284467
9003.207,40.3737929081897
9004.707,40.4386153879327
9006.207,40.5034378676757
9007.707,40.5682603474186
9009.207,40.6330828271616
9010.707,40.6979053069046
9012.207,40.7627277866476
9013.707,40.8275703663843
9015.207,40.8923928461272
9016.707,40.9572153258702
9018.207,41.0220378056132
9019.707,41.0868602853562
9021.207,41.1516827650991
9022.707,41.2165052448421
9024.207,41.2813277245851
9025.707,41.3461502043281
9027.207,41.410972684071
9028.707,41.475795163814
9030.207,41.540617643557
9031.707,41.6054401233
9033.207,41.6702626030429
9034.707,41.7351051827796
9036.207,41.7999276625226
9037.707,41.8647501422656
9039.207,41.9295726220086
9040.707,41.9943951017515
9042.207,42.0592175814945
9043.707,42.1240400612375
9045.207,42.1888625409805
9046.707,42.2536850207234
9048.207,42.3185075004664
9049.707,42.3833299802094
9051.207,42.4481524599524
9052.707,42.5129749396953
9054.207,42.5777974194383
9055.707,42.642639999175
9057.207,42.707462478918
9058.707,42.772284958661
9060.207,42.8371074384039
9061.707,42.9019299181469
9063.207,42.9667523978899
9064.707,43.0315748776328
9066.207,43.0963973573758
9067.707,43.1612198371188
9069.207,43.2260423168618
9070.707,43.2908647966048
9072.207,43.3556872763477
9073.707,43.4205097560907
9075.207,43.4853322358337
9076.707,43.5501748155704
9078.207,43.6149972953133
9079.707,43.6798197750563
9079.999,43.6924425711117
9081.499,43.7572650508547
9082.999,43.8220875305977
9084.499,43.8869100103406
9085.999,43.9517324900836
9087.499,44.0165549698266
9088.999,44.0813774495696
9090.499,44.1461999293125
9091.999,44.2110224090555
9093.499,44.2758448887985
9094.999,44.3406673685414
9096.499,44.4054898482844
9097.999,44.4703123280274
9099.499,44.5351348077704
9100.999,44.5999773875071
9102.499,44.66479986725
9103.999,44.729622346993
9105.499,44.794444826736
9106.999,44.859267306479
9108.499,44.9240897862219
9109.999,44.9889122659649
9111.499,45.0537347457079
9112.999,45.1185572254509
9114.499,45.1833797051938
9115.999,45.2482021849368
9117.499,45.3130246646798
9118.999,45.3778471444228
9120.499,45.4426696241657
9121.999,45.5075122039025
9123.499,45.5723346836454
9124.999,45.6371571633884
9126.499,45.7019796431314
9127.999,45.7668021228743
9129.499,45.8316246026173
9130.999,45.8964470823603
9132.499,45.9612695621033
9133.999,46.0260920418462
9135.499,46.0909145215892
9136.999,46.1557370013322
9138.499,46.2205594810752
9139.999,46.2853819608181
9141.499,46.3502044405611
9142.999,46.4150269203041
9144.499,46.4798695000408
9145.999,46.5446919797838
9147.499,46.6095144595267
9148.999,46.6743369392697
9150.499,46.7391594190127
9151.999,46.8039818987557
9153.499,46.8688043784986
9154.999,46.9336268582416
9156.499,46.9984493379846
9157.999,47.0632718177276
9159.499,47.1280942974705
9160.999,47.1929167772135
9162.499,47.2577392569565
9163.999,47.3225617366994
9165.499,47.3874043164362
9166.999,47.4522267961791
9168.499,47.5170492759221
9169.999,47.5818717556651
9171.499,47.6466942354081
9172.999,47.711516715151
9174.499,47.776339194894
9175.999,47.841161674637
9177.499,47.90598415438
9178.999,47.9708066341229
9180.499,48.0356291138659
9181.999,48.1004515936089
9183.499,48.1652740733519
9184.999,48.2300965530948
9186.499,48.2949391328315
9187.999,48.3597616125745
9189.499,48.4245840923175
9190.999,48.4894065720605
9192.499,48.5542290518034
9193.999,48.6190515315464
9195.499,48.6838740112894
9196.999,48.7486964910323
9198.499,48.8135189707753
9199.999,48.8783414505183
9201.499,48.9431639302613
9202.999,49.0079864100042
9204.499,49.0728088897472
9205.999,49.1376313694902
9207.499,49.2024739492269
9208.999,49.2672964289699
9210.499,49.3321189087128
9211.999,49.3969413884558
9213.499,49.4617638681988
9214.999,49.5265863479418
9216.499,49.5914088276847
9217.999,49.6562313074277
9219.499,49.7210537871707
9220.999,49.7858762669137
9222.499,49.8506987466566
9223.999,49.9155212263996
9225.499,49.9803437061426
9226.999,50.0451661858856
9228.499,50.1100087656223
9229.999,50.1748312453652
9231.499,50.2396537251082
9232.999,50.3044762048512
9234.499,50.3692986845942
9235.999,50.4341211643371
9237.499,50.4989436440801
9238.999,50.5637661238231
9240.499,50.6285886035661
9241.999,50.6934110833091
9243.499,50.758233563052
9244.999,50.823056042795
9246.499,50.8877780225694
9247.999,50.951052802796
9249.499,51.0124381836131
9250.999,51.0719341650206
9252.499,51.1295407470185
9253.999,51.1852579296069
9255.499,51.2391058127794
9256.999,51.2910642965424
9258.499,51.3411333808958
9259.999,51.3893331658334
9261.499,51.4356234513677
9262.999,51.4800444374861
9264.499,51.522576024195
9265.999,51.563238311488
9267.499,51.6020111993715
9268.999,51.6388946878454
9270.499,51.6738887769098
9271.999,51.7069934665645
9273.499,51.7382288568035
9274.999,51.7675748476329
9276.499,51.7950314390527
9277.999,51.8206187310566
9279.499,51.8442965236573
9280.999,51.8661050168422
9282.499,51.8860442106112
9283.999,51.9040739049769
9285.499,51.9202342999268
9286.999,51.9345052954671
9288.499,51.9468868915978
9289.999,51.9573991883128
9291.499,51.9660019856244
9292.999,51.9727354835202
9294.499,51.9775795820064
9295.999,51.9805543810768
9297.499,51.9816397807376
9298.999,51.9816397807376
9300.499,51.9816397807376
9301.999,51.9816397807376
9303.499,51.9816397807376
9304.999,51.9816397807376
9306.499,51.9816397807376
9307.999,51.9816397807376
9309.499,51.9816397807376
9310.999,51.9816397807376
9312.499,51.9816397807376
9313.999,51.9816397807376
9315.499,51.9816397807376
9316.999,51.9816397807376
9318.499,51.9816397807376
9319.999,51.9816397807376
9321.499,51.9816397807376
9322.999,51.9816397807376
9324.499,51.9816397807376
9325.999,51.9816397807376
9327.499,51.9816397807376
9328.999,51.9816397807376
9330.499,51.9816397807376
9331.999,51.9816397807376
9333.499,51.9816397807376
9334.999,51.9816397807376
9336.499,51.9816397807376
9337.999,51.9816397807376
9339.499,51.9816397807376
9340.999,51.9816397807376
9342.499,51.9816397807376
9343.999,51.9816397807376
9345.499,51.9816397807376
9346.999,51.9816397807376
9348.499,51.9816397807376
9349.999,51.9816397807376
9351.499,51.9816397807376
9352.999,51.9816397807376
9354.499,51.9816397807376
9355.999,51.9816397807376
9357.499,51.9816397807376
9358.999,51.9816397807376
9360.499,51.9816397807376
9361.999,51.9816397807376
9363.499,51.9816397807376
9364.999,51.9816397807376
9366.499,51.9816397807376
9367.999,51.9816397807376
9369.499,51.9816397807376
9370.999,51.9816397807376
9372.499,51.9816397807376
9373.999,51.9816397807376
9375.499,51.9816397807376
9376.999,51.9816397807376
9378.499,51.9816397807376
9379.999,51.9816397807376
9381.499,51.9816397807376
9382.999,51.9816397807376
9384.499,51.9816397807376
9385.999,51.9816397807376
9387.499,51.9816397807376
9388.999,51.9816397807376
9390.499,51.9816397807376
9391.999,51.9816397807376
9393.499,51.9816397807376
9394.999,51.9816397807376
9396.499,51.9821422805805
9397.999,51.9844738798519
9399.499,51.9886747785391
9400.999,51.9947851766296
9402.499,52.002764874136
9403.999,52.0126138710582
9405.499,52.0243723673836
9406.999,52.0380001631249
9408.499,52.0535173582758
9409.999,52.0709239528363
9411.499,52.0901998468125
9412.999,52.1113852401921
9414.499,52.1344399329875
9415.999,52.1593639251988
9417.499,52.1861974168133
9418.999,52.2149002078437
9420.499,52.2454923982836
9421.999,52.2779739881331
9423.499,52.3123248773985
9424.999,52.3485852660671
9426.499,52.3867149541516
9427.999,52.4267139416519
9429.499,52.4686224285555
9430.999,52.5124002148749
9432.499,52.5580674006039
9433.999,52.6056239857425
9435.499,52.6550498702969
9436.999,52.7063852542546
9438.499,52.7595899376282
9439.999,52.8146639204175
9441.499,52.8716474026102
9442.999,52.9305001842187
9444.499,52.9912423652368
9445.999,53.0538739456644
9447.499,53.1183748255079
9448.999,53.1847852047546
9450.499,53.2530648834172
9451.999,53.3232138614957
9453.499,53.3952723389774
9454.999,53.469200115875
9456.499,53.5450172921821
9457.999,53.6227238678988
9459.499,53.7022997430313
9460.999,53.7837851175672
9462.499,53.8671397915188
9463.999,53.9523637648863
9465.499,54.0393967376885
9466.999,54.1268317103651
9468.499,54.2142666830417
9469.999,54.3017016557182
9471.499,54.3891366283948
9472.999,54.4765716010714
9474.499,54.564006573748
9475.999,54.6514415464245
9477.499,54.7388765191011
9478.999,54.8263114917777
9480.499,54.9137464644542
9481.999,55.0011814371308
9483.499,55.0886164098074
9484.999,55.1760513824839
9486.499,55.2633858551919
9487.999,55.3492932283459
9489.499,55.4333112020903
9490.999,55.5154598764188
9492.499,55.5957191513378
9493.999,55.6740890268472
9495.499,55.750569502947
9496.999,55.8251605796373
9498.499,55.8978823569118
9499.999,55.9687147347766
9501.499,56.037657713232
9502.999,56.1047313922714
9504.499,56.1699156719014
9505.999,56.2332105521217
9507.499,56.2946160329325
9508.999,56.3541321143337
9510.499,56.4117788963191
9511.999,56.4675362788949
9513.499,56.5214042620612
9514.999,56.5734029458116
9516.499,56.6235122301524
9517.999,56.6717321150837
9519.499,56.7180626006054
9520.999,56.7625036867176
9522.499,56.8050754734139
9523.999,56.8457578607007
9525.499,56.8845508485779
9526.999,56.9214745370392
9528.499,56.956508826091
9529.999,56.9896537157332
9531.499,57.0209092059659
9532.999,57.050275296789
9534.499,57.0777720881962
9535.999,57.1033794801939
9537.499,57.127097472782
9538.999,57.1497300657094
9540.499,57.1723224586492
9541.999,57.1949349515828
9543.499,57.2175474445164
9544.999,57.24015993745
9546.499,57.2627523303899
9547.999,57.2853648233235
9549.499,57.3079773162571
9550.999,57.3305898091907
9552.499,57.3532023021243
9553.999,57.3757946950642
9555.499,57.3984071879977
9556.999,57.4210196809313
9558.499,57.4436321738649
9559.999,57.4662245668048
9561.499,57.4888370597384
9562.999,57.511449552672
9564.499,57.5340620456056
9565.999,57.5566544385455
9567.499,57.5792669314791
9568.999,57.6018794244127
9570.499,57.6244919173463
9571.999,57.6470843102862
9573.499,57.6696968032198
9574.999,57.6923092961533
9576.499,57.7149217890869
9577.999,57.7375141820268
9579.499,57.7601266749604
9580.999,57.782739167894
9582.499,57.8053516608276
9583.999,57.8279641537612
9585.499,57.8505565467011
9586.999,57.8731690396347
9588.499,57.8950579327944
9589.999,57.9150775265383
9591.499,57.9332077208726
9592.999,57.9494686157911
9594.499,57.9638200113063
9595.999,57.9763021074056
9597.499,57.9868948040954
9598.999,57.9956182013693
9599.96,58
