lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.96115,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.678187E-01,4.552910E-01,1.995121E-01
22.96285,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.750197E-01,4.587718E-01,2.009361E-01
22.96454,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.709488E-01,4.564605E-01,1.998034E-01
22.96624,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.532287E-01,4.471180E-01,1.955722E-01
22.96794,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.480492E-01,4.442987E-01,1.942480E-01
22.96963,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.501358E-01,4.452744E-01,1.946193E-01
22.97133,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.547649E-01,4.475977E-01,1.956011E-01
22.97303,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.539066E-01,4.471187E-01,1.953582E-01
22.92382,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,7.977368E-01,4.269672E-01,1.898785E-01
22.92551,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,7.993788E-01,4.274756E-01,1.900044E-01
22.92721,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.011830E-01,4.280315E-01,1.901365E-01
22.92891,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.031324E-01,4.286308E-01,1.902745E-01
22.93060,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.051988E-01,4.292668E-01,1.904168E-01
22.93230,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.073942E-01,4.299446E-01,1.905632E-01
22.93400,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.096983E-01,4.306585E-01,1.907162E-01
22.93569,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.120902E-01,4.314007E-01,1.908737E-01
22.93739,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.145821E-01,4.321770E-01,1.910349E-01
22.93909,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.171393E-01,4.329790E-01,1.911995E-01
22.94079,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.197442E-01,4.338010E-01,1.913673E-01
22.94248,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.223653E-01,4.346342E-01,1.915365E-01
22.94418,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.250275E-01,4.354845E-01,1.917094E-01
22.94588,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.276889E-01,4.363497E-01,1.919097E-01
22.94757,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.303923E-01,4.372488E-01,1.921074E-01
22.94927,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.348524E-01,4.390737E-01,1.927155E-01
22.95097,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.501931E-01,4.465719E-01,1.958574E-01
22.95266,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.775303E-01,4.602795E-01,2.017435E-01
22.95436,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.844137E-01,4.633922E-01,2.028609E-01
22.95606,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.736030E-01,4.573975E-01,2.000915E-01
22.95775,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.883374E-01,4.646103E-01,2.030273E-01
22.95945,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,9.100022E-01,4.756594E-01,2.074786E-01
22.96115,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.834198E-01,4.614058E-01,2.013802E-01
22.96285,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.625224E-01,4.503871E-01,1.963852E-01
22.96454,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.603936E-01,4.490605E-01,1.956872E-01
22.96624,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.655781E-01,4.515302E-01,1.966767E-01
22.96794,40.59582,1.000000E+01,1.000000E+01,1.000000E+01,8.706527E-01,4.539788E-01,1.976730E-01
