lon,lat,PGA
22.95821,40.59806,9.143534E-01
22.95841,40.59795,9.151664E-01
22.95861,40.59783,9.156514E-01
22.95880,40.59769,9.158620E-01
22.95898,40.59754,9.160742E-01
22.95917,40.59738,9.163688E-01
22.95935,40.59723,9.166973E-01
22.95953,40.59707,9.167855E-01
22.95970,40.59689,9.166697E-01
22.95986,40.59670,9.161069E-01
22.95999,40.59647,9.150373E-01
22.96011,40.59624,9.126408E-01
22.96024,40.59600,9.088326E-01
22.96035,40.59576,9.038917E-01
22.96045,40.59550,8.976368E-01
22.96054,40.59524,8.910651E-01
22.96063,40.59498,8.849280E-01
22.96072,40.59472,8.798349E-01
22.96081,40.59446,8.761359E-01
22.96091,40.59421,8.739035E-01
22.96101,40.59396,8.727616E-01
22.96116,40.59375,8.722992E-01
22.96133,40.59357,8.722467E-01
22.96152,40.59345,8.725565E-01
22.96172,40.59332,8.731338E-01
22.96191,40.59320,8.739699E-01
22.96211,40.59308,8.749178E-01
22.96231,40.59298,8.759483E-01
22.96252,40.59289,8.769159E-01
22.96273,40.59281,8.777521E-01
22.96293,40.59273,8.782567E-01
22.96315,40.59269,8.787628E-01
22.96336,40.59267,8.790244E-01
22.96358,40.59266,8.789730E-01
22.96380,40.59268,8.787299E-01
22.96401,40.59271,8.779586E-01
22.96423,40.59273,8.766357E-01
22.96444,40.59275,8.748470E-01
22.96466,40.59278,8.727398E-01
22.96487,40.59280,8.703374E-01
22.96509,40.59282,8.678102E-01
22.96531,40.59285,8.652981E-01
22.96552,40.59287,8.628203E-01
22.96574,40.59289,8.605129E-01
22.96595,40.59292,8.584575E-01
22.96617,40.59294,8.566380E-01
22.96639,40.59296,8.551016E-01
22.96660,40.59299,8.538781E-01
22.96682,40.59301,8.528981E-01
22.96703,40.59303,8.521606E-01
22.96725,40.59306,8.516880E-01
22.96747,40.59308,8.513711E-01
22.96768,40.59310,8.512093E-01
22.96790,40.59313,8.512263E-01
22.96811,40.59315,8.513147E-01
22.96833,40.59317,8.515071E-01
22.96854,40.59320,8.518142E-01
22.96876,40.59322,8.521687E-01
22.96898,40.59324,8.525949E-01
22.96919,40.59327,8.531182E-01
22.96941,40.59329,8.536752E-01
22.96962,40.59330,8.542438E-01
22.96984,40.59331,8.548733E-01
22.97006,40.59329,8.554369E-01
22.97026,40.59318,8.556755E-01
22.97043,40.59302,8.556391E-01
22.97057,40.59279,8.551137E-01
22.97067,40.59254,8.541577E-01
22.97072,40.59226,8.527146E-01
22.97073,40.59198,8.510043E-01
22.97071,40.59169,8.491771E-01
22.97068,40.59141,8.474639E-01
22.97065,40.59113,8.458915E-01
22.97062,40.59084,8.444349E-01
22.97059,40.59056,8.431345E-01
22.97056,40.59027,8.418640E-01
22.97053,40.58999,8.406132E-01
22.97050,40.58971,8.392595E-01
22.97047,40.58942,8.376819E-01
22.97044,40.58914,8.358685E-01
22.97042,40.58886,8.337220E-01
22.97042,40.58857,8.311071E-01
22.97046,40.58829,8.281050E-01
22.97049,40.58800,8.247662E-01
22.97052,40.58772,8.213683E-01
22.97052,40.58743,8.182772E-01
22.97049,40.58715,8.160091E-01
22.97042,40.58688,8.148377E-01
22.97032,40.58663,8.147921E-01
22.97019,40.58639,8.155112E-01
22.97007,40.58616,8.166145E-01
22.96995,40.58592,8.178349E-01
22.96984,40.58567,8.189558E-01
22.96978,40.58540,8.198174E-01
22.96977,40.58511,8.203750E-01
22.96976,40.58483,8.207698E-01
22.96973,40.58454,8.209497E-01
22.96968,40.58427,8.209221E-01
22.96963,40.58399,8.206353E-01
22.96957,40.58371,8.201684E-01
22.96955,40.58343,8.196014E-01
22.96955,40.58314,8.189460E-01
22.96955,40.58286,8.182792E-01
