lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.96963,40.61042,6.591076E-01,3.705411E-01,1.733765E-01
22.97133,40.61042,6.600182E-01,3.708819E-01,1.734612E-01
22.97303,40.61042,6.608877E-01,3.712104E-01,1.735305E-01
22.95097,40.61285,6.824865E-01,3.804266E-01,1.825926E-01
22.95266,40.61285,6.866764E-01,3.818741E-01,1.828176E-01
22.95436,40.61285,6.907101E-01,3.832420E-01,1.830516E-01
22.95606,40.61285,6.944963E-01,3.845171E-01,1.832632E-01
22.95775,40.61285,6.975483E-01,3.858031E-01,1.834631E-01
22.95945,40.61285,6.765956E-01,3.790841E-01,1.782784E-01
22.96115,40.61285,6.775509E-01,3.795556E-01,1.784542E-01
22.96285,40.61285,6.784545E-01,3.800189E-01,1.786166E-01
22.96454,40.61285,6.793362E-01,3.804667E-01,1.787640E-01
22.96624,40.61285,6.802086E-01,3.809020E-01,1.788982E-01
22.96794,40.61285,6.590573E-01,3.700958E-01,1.736851E-01
22.96963,40.61285,6.601123E-01,3.704492E-01,1.737851E-01
22.97133,40.61285,6.607158E-01,3.707951E-01,1.738699E-01
22.97303,40.61285,6.608658E-01,3.711271E-01,1.739392E-01
22.95097,40.61528,6.868080E-01,3.820937E-01,1.828946E-01
22.95266,40.61528,6.912228E-01,3.835388E-01,1.831228E-01
22.95436,40.61528,6.953274E-01,3.850005E-01,1.833607E-01
22.95606,40.61528,6.967708E-01,3.865213E-01,1.835756E-01
22.95775,40.61528,6.982161E-01,3.879444E-01,1.837788E-01
22.95945,40.61528,6.763919E-01,3.792295E-01,1.785917E-01
22.96115,40.61528,6.772913E-01,3.797204E-01,1.787702E-01
22.96285,40.61528,6.781874E-01,3.802015E-01,1.789345E-01
22.96454,40.61528,6.792260E-01,3.806456E-01,1.790833E-01
22.96624,40.61528,6.810886E-01,3.810867E-01,1.792179E-01
22.96794,40.61528,6.651754E-01,3.700281E-01,1.740004E-01
22.96963,40.61528,6.662761E-01,3.703905E-01,1.741009E-01
