sids,lon,lat,depth,vs30,vs30measured,slope,geology,xvf,region
771,22.95476,40.63061,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
772,22.95714,40.63061,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
773,22.95951,40.63061,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
774,22.96189,40.63061,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
775,22.96427,40.63061,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
776,22.96664,40.63061,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
777,22.96902,40.63061,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
778,22.97140,40.63061,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
779,22.97378,40.63061,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
780,22.97615,40.63061,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
781,22.97853,40.63061,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
782,22.98091,40.63061,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
783,22.98328,40.63061,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
784,22.98566,40.63061,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
785,22.98804,40.63061,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
786,22.99041,40.63061,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
787,22.99279,40.63061,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
788,22.99517,40.63061,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
789,22.99755,40.63061,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
790,22.99992,40.63061,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
791,23.00230,40.63061,0.00000,6.41972E+02,0,1.14021E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
792,22.93337,40.63285,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
793,22.93574,40.63285,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
794,22.93812,40.63285,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
795,22.94050,40.63285,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
796,22.94287,40.63285,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
797,22.94525,40.63285,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
798,22.94763,40.63285,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
799,22.95000,40.63285,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
800,22.95238,40.63285,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
801,22.95476,40.63285,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
802,22.95714,40.63285,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
803,22.95951,40.63285,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
804,22.96189,40.63285,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
805,22.96427,40.63285,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
806,22.96664,40.63285,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
807,22.96902,40.63285,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
808,22.97140,40.63285,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
809,22.97378,40.63285,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
810,22.97615,40.63285,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
811,22.97853,40.63285,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
812,22.98091,40.63285,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
813,22.98328,40.63285,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
814,22.98566,40.63285,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
815,22.98804,40.63285,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
816,22.99041,40.63285,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
817,22.99279,40.63285,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
818,22.99517,40.63285,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
819,22.99755,40.63285,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
820,22.99992,40.63285,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
821,23.00230,40.63285,0.00000,6.41972E+02,0,1.14021E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
822,22.90960,40.63508,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
823,22.91197,40.63508,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
824,22.91435,40.63508,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
825,22.91673,40.63508,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
826,22.91910,40.63508,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
827,22.92148,40.63508,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
828,22.92386,40.63508,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
829,22.92623,40.63508,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
830,22.92861,40.63508,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
831,22.93099,40.63508,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
832,22.93337,40.63508,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
833,22.93574,40.63508,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
834,22.93812,40.63508,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
835,22.94050,40.63508,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
836,22.94287,40.63508,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
837,22.94525,40.63508,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
838,22.94763,40.63508,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
839,22.95000,40.63508,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
840,22.95238,40.63508,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
841,22.95476,40.63508,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
842,22.95714,40.63508,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
843,22.95951,40.63508,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
844,22.96189,40.63508,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
845,22.96427,40.63508,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
846,22.96664,40.63508,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
847,22.96902,40.63508,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
848,22.97140,40.63508,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
849,22.97378,40.63508,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
850,22.97615,40.63508,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
851,22.97853,40.63508,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
852,22.98091,40.63508,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
853,22.98328,40.63508,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
854,22.98566,40.63508,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
855,22.98804,40.63508,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
856,22.99041,40.63508,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
857,22.99279,40.63508,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
858,22.99517,40.63508,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
859,22.99755,40.63508,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
860,22.99992,40.63508,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
861,23.00230,40.63508,0.00000,4.72502E+02,0,4.22333E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
862,22.90960,40.63731,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
863,22.91197,40.63731,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
864,22.91435,40.63731,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
865,22.91673,40.63731,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
866,22.91910,40.63731,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
867,22.92148,40.63731,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
868,22.92386,40.63731,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
869,22.92623,40.63731,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
870,22.92861,40.63731,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
871,22.93099,40.63731,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
872,22.93337,40.63731,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
873,22.93574,40.63731,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
874,22.93812,40.63731,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
875,22.94050,40.63731,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
876,22.94287,40.63731,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
877,22.94525,40.63731,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
878,22.94763,40.63731,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
879,22.95000,40.63731,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
880,22.95238,40.63731,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
881,22.95476,40.63731,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
882,22.95714,40.63731,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
883,22.95951,40.63731,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
884,22.96189,40.63731,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
885,22.96427,40.63731,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
886,22.96664,40.63731,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
887,22.96902,40.63731,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
888,22.97140,40.63731,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
889,22.97378,40.63731,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
890,22.97615,40.63731,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
891,22.97853,40.63731,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
892,22.98091,40.63731,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
893,22.98328,40.63731,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
894,22.98566,40.63731,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
895,22.98804,40.63731,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
896,22.99041,40.63731,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
897,22.99279,40.63731,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
898,22.99517,40.63731,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
899,22.99755,40.63731,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
900,22.99992,40.63731,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
901,23.00230,40.63731,0.00000,4.72502E+02,0,4.22333E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
902,22.90960,40.63954,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
903,22.91197,40.63954,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
904,22.91435,40.63954,0.00000,5.19232E+02,0,1.07467E-02,UNKNOWN,-1.50000E+02,2
905,22.91673,40.63954,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
906,22.91910,40.63954,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
907,22.92148,40.63954,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
908,22.92386,40.63954,0.00000,4.50116E+02,0,1.13537E-02,UNKNOWN,-1.50000E+02,2
909,22.92623,40.63954,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
910,22.92861,40.63954,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
911,22.93099,40.63954,0.00000,4.19278E+02,0,1.59099E-02,UNKNOWN,-1.50000E+02,2
912,22.93337,40.63954,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
913,22.93574,40.63954,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
914,22.93812,40.63954,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
915,22.94050,40.63954,0.00000,4.15199E+02,0,2.99182E-02,UNKNOWN,-1.50000E+02,2
916,22.94287,40.63954,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
917,22.94525,40.63954,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
918,22.94763,40.63954,0.00000,4.83245E+02,0,4.98226E-02,UNKNOWN,-1.50000E+02,2
919,22.95000,40.63954,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
920,22.95238,40.63954,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
921,22.95476,40.63954,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
922,22.95714,40.63954,0.00000,5.47146E+02,0,7.93939E-02,UNKNOWN,-1.50000E+02,2
923,22.95951,40.63954,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
924,22.96189,40.63954,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
925,22.96427,40.63954,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
926,22.96664,40.63954,0.00000,6.19575E+02,0,1.10037E-01,HOLOCENE,-1.50000E+02,2
927,22.96902,40.63954,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
928,22.97140,40.63954,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
929,22.97378,40.63954,0.00000,6.67378E+02,0,1.25910E-01,CENOZOIC,-1.50000E+02,2
930,22.97615,40.63954,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
931,22.97853,40.63954,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
932,22.98091,40.63954,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
933,22.98328,40.63954,0.00000,6.58100E+02,0,1.11183E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
934,22.98566,40.63954,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
935,22.98804,40.63954,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
936,22.99041,40.63954,0.00000,6.11408E+02,0,1.02080E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
937,22.99279,40.63954,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
938,22.99517,40.63954,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
939,22.99755,40.63954,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
940,22.99992,40.63954,0.00000,5.35394E+02,0,7.90503E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
941,23.00230,40.63954,0.00000,4.72502E+02,0,4.22333E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
942,22.89771,40.64177,0.00000,4.20942E+02,0,7.58769E-03,UNKNOWN,-1.50000E+02,2
943,22.90009,40.64177,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
944,22.90246,40.64177,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
945,22.90484,40.64177,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
946,22.90722,40.64177,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
947,22.90960,40.64177,0.00000,3.72882E+02,0,8.72903E-03,UNKNOWN,-1.50000E+02,2
948,22.91197,40.64177,0.00000,3.72882E+02,0,8.72903E-03,UNKNOWN,-1.50000E+02,2
949,22.91435,40.64177,0.00000,3.72882E+02,0,8.72903E-03,UNKNOWN,-1.50000E+02,2
950,22.91673,40.64177,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
951,22.91910,40.64177,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
952,22.92148,40.64177,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
953,22.92386,40.64177,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
954,22.92623,40.64177,0.00000,3.87833E+02,0,2.37805E-02,UNKNOWN,-1.50000E+02,2
955,22.92861,40.64177,0.00000,3.87833E+02,0,2.37805E-02,UNKNOWN,-1.50000E+02,2
956,22.93099,40.64177,0.00000,3.87833E+02,0,2.37805E-02,UNKNOWN,-1.50000E+02,2
957,22.93337,40.64177,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
958,22.93574,40.64177,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
959,22.93812,40.64177,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
960,22.94050,40.64177,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
961,22.94287,40.64177,0.00000,5.20684E+02,0,7.40192E-02,HOLOCENE,-1.50000E+02,2
962,22.94525,40.64177,0.00000,5.20684E+02,0,7.40192E-02,HOLOCENE,-1.50000E+02,2
963,22.94763,40.64177,0.00000,5.20684E+02,0,7.40192E-02,HOLOCENE,-1.50000E+02,2
964,22.95000,40.64177,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
965,22.95238,40.64177,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
966,22.95476,40.64177,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
967,22.95714,40.64177,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
968,22.95951,40.64177,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
969,22.96189,40.64177,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
970,22.96427,40.64177,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
971,22.96664,40.64177,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
972,22.96902,40.64177,0.00000,6.16201E+02,0,9.62742E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
973,22.97140,40.64177,0.00000,6.16201E+02,0,9.62742E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
974,22.97378,40.64177,0.00000,6.16201E+02,0,9.62742E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
975,22.97615,40.64177,0.00000,5.79725E+02,0,9.10683E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
976,22.97853,40.64177,0.00000,5.79725E+02,0,9.10683E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
977,22.98091,40.64177,0.00000,5.79725E+02,0,9.10683E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
978,22.98328,40.64177,0.00000,5.79725E+02,0,9.10683E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
979,22.98566,40.64177,0.00000,5.28992E+02,0,4.69325E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
980,22.98804,40.64177,0.00000,5.28992E+02,0,4.69325E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
981,22.99041,40.64177,0.00000,5.28992E+02,0,4.69325E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
982,22.99279,40.64177,0.00000,4.65590E+02,0,5.40970E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
983,22.99517,40.64177,0.00000,4.65590E+02,0,5.40970E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
984,22.99755,40.64177,0.00000,4.65590E+02,0,5.40970E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
985,22.99992,40.64177,0.00000,4.65590E+02,0,5.40970E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
986,23.00230,40.64177,0.00000,4.43299E+02,0,3.46770E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
987,22.89771,40.64400,0.00000,4.20942E+02,0,7.58769E-03,UNKNOWN,-1.50000E+02,2
988,22.90009,40.64400,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
989,22.90246,40.64400,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
990,22.90484,40.64400,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
991,22.90722,40.64400,0.00000,4.37724E+02,0,8.07213E-03,UNKNOWN,-1.50000E+02,2
992,22.90960,40.64400,0.00000,3.72882E+02,0,8.72903E-03,UNKNOWN,-1.50000E+02,2
993,22.91197,40.64400,0.00000,3.72882E+02,0,8.72903E-03,UNKNOWN,-1.50000E+02,2
994,22.91435,40.64400,0.00000,3.72882E+02,0,8.72903E-03,UNKNOWN,-1.50000E+02,2
995,22.91673,40.64400,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
996,22.91910,40.64400,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
997,22.92148,40.64400,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
998,22.92386,40.64400,0.00000,3.20328E+02,0,1.29243E-02,UNKNOWN,-1.50000E+02,2
999,22.92623,40.64400,0.00000,3.87833E+02,0,2.37805E-02,UNKNOWN,-1.50000E+02,2
1000,22.92861,40.64400,0.00000,3.87833E+02,0,2.37805E-02,UNKNOWN,-1.50000E+02,2
1001,22.93099,40.64400,0.00000,3.87833E+02,0,2.37805E-02,UNKNOWN,-1.50000E+02,2
1002,22.93337,40.64400,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
1003,22.93574,40.64400,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
1004,22.93812,40.64400,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
1005,22.94050,40.64400,0.00000,4.68493E+02,0,5.05689E-02,HOLOCENE,-1.50000E+02,2
1006,22.94287,40.64400,0.00000,5.20684E+02,0,7.40192E-02,HOLOCENE,-1.50000E+02,2
1007,22.94525,40.64400,0.00000,5.20684E+02,0,7.40192E-02,HOLOCENE,-1.50000E+02,2
1008,22.94763,40.64400,0.00000,5.20684E+02,0,7.40192E-02,HOLOCENE,-1.50000E+02,2
1009,22.95000,40.64400,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
1010,22.95238,40.64400,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
1011,22.95476,40.64400,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
1012,22.95714,40.64400,0.00000,5.51133E+02,0,7.42317E-02,HOLOCENE,-1.50000E+02,2
1013,22.95951,40.64400,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
1014,22.96189,40.64400,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
1015,22.96427,40.64400,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
1016,22.96664,40.64400,0.00000,5.93752E+02,0,6.90658E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
1017,22.96902,40.64400,0.00000,6.16201E+02,0,9.62742E-02,JURASSIC-TRIASSIC,-1.50000E+02,2
