lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.96427,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.939796E-01,4.253390E-01,1.896647E-01
22.96664,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.953503E-01,4.259447E-01,1.898564E-01
22.96902,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.985226E-01,4.275294E-01,1.905048E-01
22.97140,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.996615E-01,4.280592E-01,1.906872E-01
22.97378,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,8.006713E-01,4.285460E-01,1.908642E-01
22.97615,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.674370E-01,4.108404E-01,1.827998E-01
22.97853,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.681406E-01,4.112204E-01,1.829557E-01
22.98091,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.687285E-01,4.115578E-01,1.831070E-01
22.98328,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.691925E-01,4.118551E-01,1.832507E-01
22.98566,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.308835E-01,3.915063E-01,1.740357E-01
22.98804,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.311245E-01,3.917232E-01,1.741621E-01
22.99041,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.312981E-01,3.919156E-01,1.742836E-01
22.99279,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.173315E-01,3.845668E-01,1.709860E-01
22.99517,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.174054E-01,3.847215E-01,1.711016E-01
22.99755,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.174531E-01,3.848673E-01,1.712162E-01
22.99992,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.174866E-01,3.850128E-01,1.713389E-01
23.00230,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.126675E-01,3.825573E-01,1.702708E-01
22.93337,40.58155,1.000000E+01,1.000000E+01,9.699508E+00,6.546759E-01,3.528798E-01,1.582444E-01
22.93574,40.58155,1.000000E+01,1.000000E+01,9.704483E+00,6.565001E-01,3.535076E-01,1.583976E-01
22.93812,40.58155,1.000000E+01,1.000000E+01,9.714510E+00,6.583866E-01,3.541644E-01,1.585579E-01
22.94050,40.58155,1.000000E+01,1.000000E+01,9.721087E+00,6.603040E-01,3.548414E-01,1.587205E-01
22.94287,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.202212E-01,3.871492E-01,1.729838E-01
22.94525,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.222159E-01,3.878762E-01,1.731732E-01
22.94763,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.241827E-01,3.886055E-01,1.733645E-01
22.95000,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.678256E-01,4.116014E-01,1.837123E-01
22.95238,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.697912E-01,4.123675E-01,1.839183E-01
22.95476,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.716510E-01,4.131125E-01,1.841227E-01
22.95714,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.734405E-01,4.138400E-01,1.843262E-01
22.95951,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.955770E-01,4.253911E-01,1.894508E-01
22.96189,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.972443E-01,4.260868E-01,1.896540E-01
22.96427,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.987974E-01,4.267474E-01,1.898531E-01
22.96664,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,8.002276E-01,4.273669E-01,1.900463E-01
22.96902,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,8.034561E-01,4.289655E-01,1.906948E-01
22.97140,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,8.046191E-01,4.295026E-01,1.908780E-01
22.97378,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,8.056359E-01,4.299934E-01,1.910555E-01
22.97615,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.721255E-01,4.122120E-01,1.829842E-01
22.97853,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.728135E-01,4.125886E-01,1.831401E-01
22.98091,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.733722E-01,4.129218E-01,1.832914E-01
22.98328,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.738073E-01,4.132103E-01,1.834349E-01
22.98566,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.351707E-01,3.927623E-01,1.742087E-01
22.98804,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.353657E-01,3.929674E-01,1.743342E-01
22.99041,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.354884E-01,3.931463E-01,1.744549E-01
22.99279,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.213593E-01,3.857500E-01,1.711519E-01
22.99517,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.213799E-01,3.858900E-01,1.712664E-01
22.99755,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.213750E-01,3.860228E-01,1.713796E-01
22.99992,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.213636E-01,3.861542E-01,1.715005E-01
23.00230,40.58155,1.000000E+01,1.000000E+01,1.000000E+01,7.164668E-01,3.836757E-01,1.704306E-01
22.93337,40.58378,1.000000E+01,1.000000E+01,9.701545E+00,6.578171E-01,3.538557E-01,1.583800E-01
22.93574,40.58378,1.000000E+01,1.000000E+01,9.708654E+00,6.597623E-01,3.545119E-01,1.585351E-01
22.93812,40.58378,1.000000E+01,1.000000E+01,9.716800E+00,6.617768E-01,3.552009E-01,1.586976E-01
22.94050,40.58378,1.000000E+01,1.000000E+01,9.725318E+00,6.638315E-01,3.559122E-01,1.588645E-01
22.94287,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.299606E-01,3.914750E-01,1.745983E-01
22.94525,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.321247E-01,3.922474E-01,1.747929E-01
22.94763,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.342542E-01,3.930218E-01,1.749897E-01
22.95000,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.832637E-01,4.187421E-01,1.865292E-01
22.95238,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.854040E-01,4.195592E-01,1.867421E-01
22.95476,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.874184E-01,4.203539E-01,1.869530E-01
22.95714,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.893618E-01,4.211273E-01,1.871627E-01
22.95951,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,8.023538E-01,4.277634E-01,1.900348E-01
22.96189,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,8.041227E-01,4.284865E-01,1.902395E-01
