#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-05-21T13:23:20', checksum=3829219473, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0005000,poe-0.0007184,poe-0.0010323,poe-0.0014833,poe-0.0021314,poe-0.0030626,poe-0.0044006,poe-0.0063231,poe-0.0090856,poe-0.0130550,poe-0.0187586,poe-0.0269540,poe-0.0387298,poe-0.0556504,poe-0.0799635,poe-0.1148985,poe-0.1650964,poe-0.2372250,poe-0.3408658,poe-0.4897860,poe-0.7037678,poe-1.0112356,poe-1.4530325,poe-2.0878452,poe-3.0000000
22.95800,40.60584,0.00000,9.318973E-01,8.974363E-01,8.487242E-01,7.845795E-01,7.057057E-01,6.148541E-01,5.166726E-01,4.172226E-01,3.229993E-01,2.395417E-01,1.702813E-01,1.161842E-01,7.619316E-02,4.807325E-02,2.919469E-02,1.706400E-02,9.591091E-03,5.172572E-03,2.664415E-03,1.300749E-03,5.949698E-04,2.511654E-04,9.595007E-05,3.223157E-05,9.309029E-06
22.95821,40.60511,0.00000,9.319258E-01,8.974767E-01,8.487769E-01,7.846426E-01,7.057753E-01,6.149253E-01,5.167412E-01,4.172843E-01,3.230511E-01,2.395821E-01,1.703107E-01,1.162041E-01,7.620575E-02,4.808010E-02,2.919700E-02,1.706271E-02,9.587348E-03,5.167685E-03,2.659600E-03,1.296859E-03,5.922705E-04,2.495579E-04,9.512360E-05,3.187213E-05,9.178453E-06
22.95889,40.60270,0.00000,9.404191E-01,9.102272E-01,8.666123E-01,8.078781E-01,7.340475E-01,6.471245E-01,5.510669E-01,4.514826E-01,3.548450E-01,2.671824E-01,1.927640E-01,1.334147E-01,8.870968E-02,5.672938E-02,3.490995E-02,2.067207E-02,1.176885E-02,6.428760E-03,3.356503E-03,1.663404E-03,7.745673E-04,3.343433E-04,1.313047E-04,4.572618E-05,1.383807E-05
22.95893,40.60249,0.00000,9.404267E-01,9.102383E-01,8.666269E-01,8.078963E-01,7.340676E-01,6.471454E-01,5.510873E-01,4.515010E-01,3.548603E-01,2.671944E-01,1.927726E-01,1.334206E-01,8.871341E-02,5.673145E-02,3.491067E-02,2.067170E-02,1.176767E-02,6.427126E-03,3.354823E-03,1.661978E-03,7.735378E-04,3.337032E-04,1.309620E-04,4.557145E-05,1.377797E-05
22.95889,40.60226,0.00000,9.404350E-01,9.102502E-01,8.666428E-01,8.079153E-01,7.340887E-01,6.471671E-01,5.511073E-01,4.515182E-01,3.548738E-01,2.672038E-01,1.927787E-01,1.334242E-01,8.871508E-02,5.673191E-02,3.491017E-02,2.067034E-02,1.176565E-02,6.424774E-03,3.352553E-03,1.660108E-03,7.722101E-04,3.328847E-04,1.305267E-04,4.537591E-05,1.370222E-05
22.95859,40.60107,0.00000,9.406680E-01,9.105110E-01,8.669261E-01,8.082092E-01,7.343758E-01,6.474274E-01,5.513251E-01,4.516847E-01,3.549898E-01,2.672770E-01,1.928199E-01,1.334446E-01,8.872331E-02,5.673302E-02,3.490630E-02,2.066224E-02,1.175428E-02,6.411882E-03,3.340251E-03,1.650056E-03,7.651087E-04,3.285291E-04,1.282196E-04,4.434224E-05,1.330308E-05
22.95850,40.60070,0.00000,9.410681E-01,9.109855E-01,8.674653E-01,8.087859E-01,7.349480E-01,6.479490E-01,5.517583E-01,4.520107E-01,3.552112E-01,2.674117E-01,1.928932E-01,1.334799E-01,8.873808E-02,5.673787E-02,3.490652E-02,2.066009E-02,1.175082E-02,6.407875E-03,3.336420E-03,1.646933E-03,7.629085E-04,3.271840E-04,1.275086E-04,4.402615E-05,1.318139E-05
22.95838,40.60025,0.00000,9.415936E-01,9.116174E-01,8.681954E-01,8.095809E-01,7.357505E-01,6.486897E-01,5.523751E-01,4.524692E-01,3.555131E-01,2.675872E-01,1.929830E-01,1.335202E-01,8.875374E-02,5.674249E-02,3.490619E-02,2.065721E-02,1.174646E-02,6.402904E-03,3.331701E-03,1.643094E-03,7.602113E-04,3.255384E-04,1.266404E-04,4.364111E-05,1.303326E-05
22.95832,40.59984,0.00000,9.405779E-01,9.100734E-01,8.660102E-01,8.067024E-01,7.322095E-01,6.446109E-01,5.479740E-01,4.480269E-01,3.513261E-01,2.639028E-01,1.899460E-01,1.311633E-01,8.702198E-02,5.553122E-02,3.409675E-02,2.013863E-02,1.142711E-02,6.213721E-03,3.223878E-03,1.584305E-03,7.297997E-04,3.108665E-04,1.201402E-04,4.107354E-05,1.214108E-05
22.95829,40.59957,0.00000,9.405873E-01,9.100869E-01,8.660280E-01,8.067237E-01,7.322331E-01,6.446348E-01,5.479966E-01,4.480464E-01,3.513418E-01,2.639143E-01,1.899537E-01,1.311679E-01,8.702433E-02,5.553205E-02,3.409632E-02,2.013711E-02,1.142476E-02,6.210988E-03,3.221260E-03,1.582177E-03,7.283092E-04,3.099635E-04,1.196690E-04,4.086585E-05,1.206175E-05
22.95825,40.59939,0.00000,9.405937E-01,9.100961E-01,8.660401E-01,8.067382E-01,7.322490E-01,6.446509E-01,5.480115E-01,4.480592E-01,3.513517E-01,2.639212E-01,1.899580E-01,1.311702E-01,8.702536E-02,5.553217E-02,3.409573E-02,2.013587E-02,1.142303E-02,6.209036E-03,3.219416E-03,1.580690E-03,7.272731E-04,3.093380E-04,1.193431E-04,4.072255E-05,1.200709E-05
22.95821,40.59916,0.00000,9.406022E-01,9.101083E-01,8.660562E-01,8.067577E-01,7.322705E-01,6.446725E-01,5.480317E-01,4.480764E-01,3.513651E-01,2.639307E-01,1.899640E-01,1.311735E-01,8.702695E-02,5.553255E-02,3.409513E-02,2.013442E-02,1.142090E-02,6.206612E-03,3.217114E-03,1.578829E-03,7.259751E-04,3.085540E-04,1.189351E-04,4.054323E-05,1.193867E-05
22.95819,40.59906,0.00000,9.406059E-01,9.101136E-01,8.660632E-01,8.067660E-01,7.322797E-01,6.446819E-01,5.480404E-01,4.480837E-01,3.513708E-01,2.639346E-01,1.899665E-01,1.311749E-01,8.702760E-02,5.553265E-02,3.409484E-02,2.013375E-02,1.141995E-02,6.205540E-03,3.216102E-03,1.578011E-03,7.254055E-04,3.082105E-04,1.187565E-04,4.046491E-05,1.190877E-05
22.95819,40.59887,0.00000,9.406130E-01,9.101236E-01,8.660766E-01,8.067823E-01,7.322978E-01,6.447004E-01,5.480580E-01,4.480992E-01,3.513833E-01,2.639439E-01,1.899728E-01,1.311789E-01,8.702981E-02,5.553369E-02,3.409484E-02,2.013291E-02,1.141847E-02,6.203747E-03,3.214356E-03,1.576587E-03,7.244055E-04,3.076054E-04,1.184413E-04,4.032644E-05,1.185595E-05
22.95822,40.59873,0.00000,9.406245E-01,9.101405E-01,8.660996E-01,8.068117E-01,7.323322E-01,6.447367E-01,5.480921E-01,4.481272E-01,3.514038E-01,2.639573E-01,1.899809E-01,1.311836E-01,8.703253E-02,5.553509E-02,3.409532E-02,2.013261E-02,1.141762E-02,6.202615E-03,3.213215E-03,1.575638E-03,7.237333E-04,3.071965E-04,1.182276E-04,4.023244E-05,1.182012E-05
22.95827,40.59856,0.00000,9.406307E-01,9.101496E-01,8.661118E-01,8.068266E-01,7.323493E-01,6.447542E-01,5.481092E-01,4.481428E-01,3.514171E-01,2.639677E-01,1.899886E-01,1.311889E-01,8.703590E-02,5.553703E-02,3.409609E-02,2.013243E-02,1.141671E-02,6.201325E-03,3.211892E-03,1.574529E-03,7.229450E-04,3.067165E-04,1.179764E-04,4.012190E-05,1.177797E-05
22.95838,40.59836,0.00000,9.404505E-01,9.098831E-01,8.657444E-01,8.063545E-01,7.317814E-01,6.441134E-01,5.474289E-01,4.474653E-01,3.507855E-01,2.634172E-01,1.895384E-01,1.308421E-01,8.678258E-02,5.536064E-02,3.397845E-02,2.005686E-02,1.136978E-02,6.173100E-03,3.195452E-03,1.565340E-03,7.180675E-04,3.043102E-04,1.168925E-04,3.968909E-05,1.162660E-05
22.95849,40.59815,0.00000,9.404582E-01,9.098946E-01,8.657598E-01,8.063735E-01,7.318029E-01,6.441361E-01,5.474514E-01,4.474862E-01,3.508038E-01,2.634321E-01,1.895497E-01,1.308501E-01,8.678807E-02,5.536404E-02,3.398012E-02,2.005713E-02,1.136904E-02,6.171798E-03,3.194038E-03,1.564128E-03,7.171929E-04,3.037767E-04,1.166117E-04,3.956539E-05,1.157944E-05
22.95859,40.59801,0.00000,9.404634E-01,9.099022E-01,8.657702E-01,8.063862E-01,7.318177E-01,6.441519E-01,5.474672E-01,4.475013E-01,3.508171E-01,2.634432E-01,1.895584E-01,1.308565E-01,8.679247E-02,5.536689E-02,3.398163E-02,2.005761E-02,1.136876E-02,6.171098E-03,3.193215E-03,1.563404E-03,7.166626E-04,3.034508E-04,1.164393E-04,3.948919E-05,1.155028E-05
22.95879,40.59784,0.00000,9.404697E-01,9.099116E-01,8.657830E-01,8.064025E-01,7.318366E-01,6.441726E-01,5.474889E-01,4.475224E-01,3.508365E-01,2.634599E-01,1.895720E-01,1.308670E-01,8.680008E-02,5.537197E-02,3.398468E-02,2.005905E-02,1.136908E-02,6.170728E-03,3.192577E-03,1.562774E-03,7.161733E-04,3.031427E-04,1.162731E-04,3.941494E-05,1.152154E-05
22.95986,40.59690,0.00000,9.405224E-01,9.099894E-01,8.658907E-01,8.065409E-01,7.320011E-01,6.443534E-01,5.476710E-01,4.476905E-01,3.509790E-01,2.635722E-01,1.896556E-01,1.309271E-01,8.684181E-02,5.539947E-02,3.400097E-02,2.006664E-02,1.137040E-02,6.168335E-03,3.188709E-03,1.559030E-03,7.132763E-04,3.013185E-04,1.152904E-04,3.897418E-05,1.135180E-05
22.96044,40.59592,0.00000,9.405578E-01,9.100415E-01,8.659609E-01,8.066277E-01,7.321004E-01,6.444591E-01,5.477765E-01,4.477898E-01,3.510663E-01,2.636441E-01,1.897112E-01,1.309674E-01,8.686939E-02,5.541673E-02,3.400974E-02,2.006851E-02,1.136726E-02,6.162396E-03,3.182109E-03,1.553327E-03,7.091244E-04,2.987691E-04,1.139429E-04,3.837589E-05,1.112707E-05
22.96075,40.59506,0.00000,9.405894E-01,9.100876E-01,8.660228E-01,8.067038E-01,7.321863E-01,6.445495E-01,5.478649E-01,4.478706E-01,3.511353E-01,2.636991E-01,1.897519E-01,1.309959E-01,8.688804E-02,5.542766E-02,3.401436E-02,2.006791E-02,1.136285E-02,6.155941E-03,3.175419E-03,1.547709E-03,7.051015E-04,2.963199E-04,1.126550E-04,3.780819E-05,1.091429E-05
22.96113,40.59399,0.00000,9.406365E-01,9.101561E-01,8.661150E-01,8.068172E-01,7.323146E-01,6.446823E-01,5.479918E-01,4.479830E-01,3.512279E-01,2.637703E-01,1.898036E-01,1.310315E-01,8.691114E-02,5.544115E-02,3.402000E-02,2.006708E-02,1.135728E-02,6.147868E-03,3.167085E-03,1.540719E-03,7.001051E-04,2.932748E-04,1.110540E-04,3.710220E-05,1.065354E-05
22.96126,40.59380,0.00000,9.406434E-01,9.101664E-01,8.661288E-01,8.068346E-01,7.323344E-01,6.447036E-01,5.480130E-01,4.480029E-01,3.512458E-01,2.637851E-01,1.898152E-01,1.310398E-01,8.691698E-02,5.544481E-02,3.402194E-02,2.006761E-02,1.135680E-02,6.146803E-03,3.165867E-03,1.539651E-03,6.993251E-04,2.927906E-04,1.107969E-04,3.698885E-05,1.061108E-05
22.96144,40.59364,0.00000,9.406493E-01,9.101752E-01,8.661409E-01,8.068497E-01,7.323521E-01,6.447229E-01,5.480330E-01,4.480225E-01,3.512636E-01,2.638004E-01,1.898276E-01,1.310494E-01,8.692388E-02,5.544942E-02,3.402467E-02,2.006885E-02,1.135694E-02,6.146311E-03,3.165128E-03,1.538940E-03,6.987809E-04,2.924430E-04,1.106091E-04,3.690582E-05,1.057931E-05
22.96236,40.59307,0.00000,9.406703E-01,9.102070E-01,8.661851E-01,8.069060E-01,7.324190E-01,6.447975E-01,5.481119E-01,4.481020E-01,3.513390E-01,2.638675E-01,1.898835E-01,1.310932E-01,8.695618E-02,5.547172E-02,3.403865E-02,2.007629E-02,1.135968E-02,6.146118E-03,3.163564E-03,1.537095E-03,6.972564E-04,2.914139E-04,1.100399E-04,3.664724E-05,1.047912E-05
22.96291,40.59285,0.00000,9.406783E-01,9.102196E-01,8.662029E-01,8.069295E-01,7.324474E-01,6.448304E-01,5.481483E-01,4.481398E-01,3.513760E-01,2.639016E-01,1.899129E-01,1.311168E-01,8.697410E-02,5.548448E-02,3.404705E-02,2.008131E-02,1.136226E-02,6.147114E-03,3.163689E-03,1.536847E-03,6.969378E-04,2.911549E-04,1.098847E-04,3.657152E-05,1.044847E-05
22.96330,40.59276,0.00000,9.406816E-01,9.102250E-01,8.662109E-01,8.069403E-01,7.324613E-01,6.448472E-01,5.481676E-01,4.481612E-01,3.513980E-01,2.639226E-01,1.899315E-01,1.311323E-01,8.698608E-02,5.549317E-02,3.405303E-02,2.008517E-02,1.136460E-02,6.148428E-03,3.164361E-03,1.537143E-03,6.970402E-04,2.911692E-04,1.098775E-04,3.656181E-05,1.044308E-05
22.96369,40.59274,0.00000,9.406824E-01,9.102267E-01,8.662140E-01,8.069453E-01,7.324685E-01,6.448570E-01,5.481807E-01,4.481768E-01,3.514155E-01,2.639403E-01,1.899480E-01,1.311464E-01,8.699724E-02,5.550155E-02,3.405903E-02,2.008937E-02,1.136750E-02,6.150402E-03,3.165658E-03,1.537946E-03,6.974951E-04,2.913961E-04,1.099810E-04,3.659952E-05,1.045535E-05
22.96737,40.59314,0.00000,9.383743E-01,9.067667E-01,8.613799E-01,8.006563E-01,7.248268E-01,6.361619E-01,5.389103E-01,4.389302E-01,3.428048E-01,2.564526E-01,1.838478E-01,1.264668E-01,8.359529E-02,5.314640E-02,3.250200E-02,1.910567E-02,1.077407E-02,5.809478E-03,2.979500E-03,1.441768E-03,6.508148E-04,2.703026E-04,1.012561E-04,3.337817E-05,9.423056E-06
22.96836,40.59325,0.00000,9.383702E-01,9.067625E-01,8.613763E-01,8.006551E-01,7.248300E-01,6.361721E-01,5.389289E-01,4.389575E-01,3.428388E-01,2.564898E-01,1.838839E-01,1.264989E-01,8.362140E-02,5.316652E-02,3.251690E-02,1.911664E-02,1.078216E-02,5.815396E-03,2.983653E-03,1.444489E-03,6.524270E-04,2.711548E-04,1.016524E-04,3.353408E-05,9.473702E-06
22.96885,40.59330,0.00000,9.383683E-01,9.067606E-01,8.613750E-01,8.006548E-01,7.248322E-01,6.361774E-01,5.389385E-01,4.389715E-01,3.428558E-01,2.565084E-01,1.839020E-01,1.265148E-01,8.363441E-02,5.317651E-02,3.252428E-02,1.912203E-02,1.078610E-02,5.818240E-03,2.985622E-03,1.445765E-03,6.531755E-04,2.715469E-04,1.018330E-04,3.360490E-05,9.496364E-06
22.96946,40.59337,0.00000,9.383655E-01,9.067577E-01,8.613726E-01,8.006539E-01,7.248338E-01,6.361833E-01,5.389497E-01,4.389883E-01,3.428768E-01,2.565311E-01,1.839242E-01,1.265345E-01,8.365052E-02,5.318892E-02,3.253349E-02,1.912878E-02,1.079104E-02,5.821817E-03,2.988106E-03,1.447376E-03,6.541233E-04,2.720434E-04,1.020627E-04,3.369478E-05,9.525246E-06
22.96993,40.59342,0.00000,9.383610E-01,9.067520E-01,8.613659E-01,8.006470E-01,7.248284E-01,6.361814E-01,5.389532E-01,4.389977E-01,3.428911E-01,2.565479E-01,1.839412E-01,1.265497E-01,8.366303E-02,5.319853E-02,3.254060E-02,1.913394E-02,1.079479E-02,5.824503E-03,2.989952E-03,1.448562E-03,6.548149E-04,2.724023E-04,1.022272E-04,3.375876E-05,9.545630E-06
